what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1462336890327
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1462336904461
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462336906330
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462336906543
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1462336909899
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462336911001
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462336911229
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1462336913507
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462336914465
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462336914831
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1462336917407
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462336918161
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462336918671
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462336921852
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462336922760
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1462336924760
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462336925080
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462336926490
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1462336928097
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1462336931916
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1462336932012
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1462336967312
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462336969626
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462336973978
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462336975432
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462336976330
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1462336978248
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462336978409
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462336979728
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1462336981133
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462337013539
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462337014602
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462337014679
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462337016315
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462337020146
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462337021121
started,bundle,com.android.ide.eclipse.ddms,23.0.7.2120684,"com.android.ide.eclipse.ddms",1462337025652
opened,view,com.android.ide.eclipse.ddms,23.0.7.2120684,"com.android.ide.eclipse.ddms.views.LogCatView",1462337025701
activated,view,com.android.ide.eclipse.ddms,23.0.7.2120684,"com.android.ide.eclipse.ddms.views.LogCatView",1462337025714
started,bundle,com.android.ide.eclipse.traceview,23.0.7.2120684,"com.android.ide.eclipse.traceview",1462337025724
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462337025734
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1462337025981
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462337027058
opened,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.SourceView",1462337028582
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.SourceView",1462337028590
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1462337031925
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462337043332
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462337059942
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1462337066528
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1462337077092
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1462337077405
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1462337077584
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1462337077773
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1462337078982
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1462337080613
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1462337081303
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1462337082049
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1462337082861
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1462337085021
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462337100916
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462337102285
started,bundle,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.ui",1462337102509
opened,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1462337102605
